reach_id_v17b,station_id,basin_id,runoff_region,group,fold_id,fold_applicable,split_version,seed,n_valid_q,eligible_for_split,station_index,station_candidates_on_reach,source,river_name,lat,lon,facc,facc_bin,dist_out,network_position_bin,spatial_isolation_km,nearest_calibration_km,validation_strategy,validation_selection_order,n_calibration_gages,n_validation_gages,n_calibration_regions,gage_facc_coverage,gage_network_coverage,independent_validation_available,bias_eligible,bias_eligibility_stage,postfit_bias_checks_required,bias_ineligible_reason,identifiability_class,recommended_mode,svs_reach_variable
27102000301,6401070,2710,271020,calibration,1,True,basin_stratified_v2,42,273,True,186,1,GRDC,NODATA,64.71,-21.60083,530.5602622423451,facc_q0,26401.408746077323,dist_q0,9.196705242698478,,dense_coverage_spatial_holdout,,8,2,5,0.4264657080608087,0.6476504503992967,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
27103400111,6401200,2710,271034,calibration,1,True,basin_stratified_v2,42,273,True,193,1,GRDC,NODATA,65.33,-19.085,1074.155517578125,facc_q1,58628.47813183127,dist_q2,130.25501346099963,,dense_coverage_spatial_holdout,,8,2,5,0.4264657080608087,0.6476504503992967,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
27104000131,6401702,2710,271040,calibration,1,True,basin_stratified_v2,42,731,True,201,1,GRDC,NODATA,65.62333,-16.18917,5138.9730451143705,facc_q3,81240.94893439893,dist_q3,62.55594031659817,,dense_coverage_spatial_holdout,,8,2,5,0.4264657080608087,0.6476504503992967,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
27104000241,6401703,2710,271040,calibration,1,True,basin_stratified_v2,42,731,True,203,1,GRDC,NODATA,65.06083,-16.21167,1918.5837175510624,facc_q2,167406.45846640505,dist_q3,62.55594031659817,,dense_coverage_spatial_holdout,,8,2,5,0.4264657080608087,0.6476504503992967,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
27105400051,6401800,2710,271054,validation,1,True,basin_stratified_v2,42,365,True,205,1,GRDC,NODATA,65.5025,-14.36167,3606.9306,facc_q2,28030.661953739378,dist_q0,85.13004405391868,85.13004405391868,dense_coverage_spatial_holdout,2,8,2,5,0.4264657080608087,0.6476504503992967,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
27105700125,6401500,2710,271057,validation,1,True,basin_stratified_v2,42,273,True,198,1,GRDC,NODATA,63.9521,-17.6479,604.4103393554688,facc_q0,39003.36695953172,dist_q2,141.14447966619883,141.14447966619883,dense_coverage_spatial_holdout,1,8,2,5,0.4264657080608087,0.6476504503992967,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
27107000045,6401120,2710,271070,calibration,1,True,basin_stratified_v2,42,273,True,190,1,GRDC,NODATA,63.935,-20.632,7024.5581,facc_q3,33874.01114718963,dist_q1,18.267251769046897,,dense_coverage_spatial_holdout,,8,2,5,0.4264657080608087,0.6476504503992967,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
27108000035,6401090,2710,271080,calibration,1,True,basin_stratified_v2,42,732,True,188,1,GRDC,NODATA,63.93833,-21.00583,9204.2599,facc_q3,25491.665023216432,dist_q0,18.267251769046897,,dense_coverage_spatial_holdout,,8,2,5,0.4264657080608087,0.6476504503992967,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
27108000251,6401111,2710,271080,calibration,1,True,basin_stratified_v2,42,273,True,189,1,GRDC,NODATA,64.16,-20.55917,615.0376519483423,facc_q0,77765.28274726811,dist_q3,25.26865690479105,,dense_coverage_spatial_holdout,,8,2,5,0.4264657080608087,0.6476504503992967,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301100071,306041286606080,4130,413011,calibration,1,True,basin_stratified_v2,42,338,True,1952,1,MLIT,Yodo River,34.8681,135.6689,14208.6067,facc_q3,41070.22125869237,dist_q1,3.809199341385357,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301100101,306041286606010,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,1937,1,MLIT,NODATA,34.8944,135.8036,4419.11279296875,facc_q3,59395.84616408142,dist_q2,7.694221142519699,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301100271,306041286606260,4130,413011,calibration,1,True,basin_stratified_v2,42,353,True,1964,1,MLIT,Kizu River,34.8864,135.7042,7091.51953125,facc_q3,53737.17863657367,dist_q2,3.809199341385357,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301100281,306041286606230,4130,413011,calibration,1,True,basin_stratified_v2,42,347,True,1962,1,MLIT,Kizu River,34.8019,135.7981,1468.626883898829,facc_q1,70725.82847765944,dist_q2,8.078680608541347,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301100291,306041286606190,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,1957,1,MLIT,Kizu River,34.7589,135.8694,1152.478498448062,facc_q1,83129.70275141436,dist_q2,8.078680608541347,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301100401,306041286606340,4130,413011,calibration,1,True,basin_stratified_v2,42,349,True,1987,1,MLIT,Uji River,34.9278,135.7297,2697.974365234375,facc_q2,49308.79525404397,dist_q1,5.157431605922888,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301100474,306041286606330,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,1981,1,MLIT,Katsura River,34.9822,135.7125,810.9137572084026,facc_q0,55533.84719725165,dist_q2,4.502629321667177,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301100514,306041286606320,4130,413011,calibration,1,True,basin_stratified_v2,42,300,True,1973,1,MLIT,Katsura River,35.0119,135.6789,775.0158869763253,facc_q0,61403.910349919934,dist_q2,4.502629321667177,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301100521,306041286606290,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,1970,1,MLIT,Katsura River,35.0169,135.5881,772.3138967438033,facc_q0,81089.70527686726,dist_q2,8.28779293493284,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301100891,307051287707060,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,2274,1,MLIT,NODATA,34.9681,132.3244,3733.990325751147,facc_q3,18081.036710832093,dist_q0,5.412392889412953,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301100901,307051287707040,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,2268,1,MLIT,NODATA,34.9569,132.3822,3569.874966865712,facc_q3,29341.821681004803,dist_q1,5.412392889412953,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301100911,307051287707030,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,2265,1,MLIT,NODATA,34.9953,132.5036,3424.8125784049716,facc_q3,40645.252109979636,dist_q1,11.856573228045136,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301100961,307051287707010,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,2263,1,MLIT,NODATA,34.9486,132.64,2952.385516283576,facc_q2,75739.91240289902,dist_q2,7.571264409833814,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301100971,307051287711100,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,2300,1,MLIT,NODATA,34.8881,132.6781,2809.0552160432626,facc_q2,89336.66782486183,dist_q2,7.571264409833814,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301101021,307051287711080,4130,413011,validation,1,True,basin_stratified_v2,42,365,True,2295,1,MLIT,NODATA,34.8117,132.8411,2408.0767930144702,facc_q2,124353.94090881138,dist_q3,17.129225755597762,17.129225755597762,dense_coverage_spatial_holdout,23,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301101061,304091284408040,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,1589,1,MLIT,Sho River,36.735,137.0436,1081.0021672202897,facc_q1,14915.356634311545,dist_q0,5.980810751338848,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301101071,304091284408020,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,1585,1,MLIT,Sho River,36.5789,136.9908,1024.471927107094,facc_q1,26957.463206538472,dist_q1,10.185645111048343,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301101411,306021286614130,4130,413011,validation,1,True,basin_stratified_v2,42,365,True,1906,1,MLIT,NODATA,34.2492,135.2611,1199.1824506041062,facc_q1,18284.415417999695,dist_q0,37.40826802444054,49.335491681828,dense_coverage_spatial_holdout,16,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301101471,306021286614030,4130,413011,validation,1,True,basin_stratified_v2,42,320,True,1897,1,MLIT,NODATA,34.3261,135.6575,889.7561169528221,facc_q0,55740.18231019389,dist_q2,28.660654565219676,28.660654565219676,dense_coverage_spatial_holdout,31,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301101585,304081284408040,4130,413011,calibration,1,True,basin_stratified_v2,42,325,True,1560,1,MLIT,Jinzu River,36.7014,137.2042,2749.265643565827,facc_q2,8579.896541196937,dist_q0,2.344196701608597,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301101591,304081284408010,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,1558,1,MLIT,NODATA,36.5722,137.1853,1571.26318359375,facc_q2,23737.258199503343,dist_q0,12.010614489902043,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301101931,304081284408100,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,1581,1,MLIT,NODATA,36.6883,137.1836,420.29046630859375,facc_q0,20937.561898524466,dist_q0,2.344196701608597,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301102024,307121287708040,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,2453,1,MLIT,NODATA,34.6819,133.9339,1523.2994652217976,facc_q1,17817.55587400917,dist_q0,7.1103687444805415,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301102091,307121287708010,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,2444,1,MLIT,NODATA,34.7419,133.9608,1470.2619458134309,facc_q1,36709.28754934741,dist_q1,7.1103687444805415,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301102435,307111287708050,4130,413011,validation,1,True,basin_stratified_v2,42,365,True,2434,1,MLIT,NODATA,34.6083,133.745,2255.214568590013,facc_q2,23437.083332381153,dist_q0,13.225846053753624,13.225846053753624,dense_coverage_spatial_holdout,38,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301102455,307111287708020,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,2428,1,MLIT,NODATA,34.715,133.6811,2124.09439739233,facc_q2,34140.40413935887,dist_q1,11.665259823917976,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301102481,307111287708010,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,2424,1,MLIT,NODATA,34.8053,133.6161,978.3538818359375,facc_q1,55486.104738968366,dist_q2,11.665259823917976,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301102721,306091286605020,4130,413011,calibration,1,True,basin_stratified_v2,42,354,True,2169,1,MLIT,Yura river,35.3108,135.1714,829.4905309041342,facc_q0,47590.05432591065,dist_q1,8.714888087160887,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301102741,306091286605010,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,2167,1,MLIT,Yura river,35.3011,135.2667,734.8266499837239,facc_q0,51251.41463444934,dist_q1,8.714888087160887,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301103065,307131287708090,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,2470,1,MLIT,NODATA,34.7119,134.0872,2065.123064953864,facc_q2,17377.80228278043,dist_q0,9.239924071997516,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301103085,307131287708060,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,2469,1,MLIT,NODATA,34.7928,134.1103,2028.3142515228785,facc_q2,32497.610457858333,dist_q1,9.239924071997516,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301103105,307131287708040,4130,413011,calibration,1,True,basin_stratified_v2,42,350,True,2466,1,MLIT,NODATA,34.9211,134.0981,1970.6306412132467,facc_q2,49101.11656600207,dist_q1,4.8652488689382105,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301103141,307131287708030,4130,413011,calibration,1,True,basin_stratified_v2,42,351,True,2465,1,MLIT,NODATA,34.9531,134.0617,964.0547961723514,facc_q1,63476.72645757642,dist_q2,4.8652488689382105,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301103164,307131287708010,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,2459,1,MLIT,NODATA,35.0553,133.9953,772.7129799447408,facc_q0,74304.25748656105,dist_q2,12.873197505340555,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301103351,306051286611050,4130,413011,validation,1,True,basin_stratified_v2,42,365,True,2105,1,MLIT,Kakogawa,34.8375,134.9211,1177.5689171426666,facc_q1,27886.34967611786,dist_q1,14.865120301544927,14.865120301544927,dense_coverage_spatial_holdout,37,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301103371,306051286611030,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,2100,1,MLIT,Kakogawa,34.9642,134.9731,945.9958560912589,facc_q1,39083.52919414015,dist_q1,11.44981230198865,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301103444,306051286611020,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,2096,1,MLIT,Kakogawa,35.0631,135.0081,621.3060483854961,facc_q0,51581.51475989884,dist_q1,11.44981230198865,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301103491,306071286601080,4130,413011,calibration,1,True,basin_stratified_v2,42,58,True,2134,1,MLIT,NODATA,36.1025,136.2083,1314.383544921875,facc_q1,28033.2344594033,dist_q1,11.22049722530683,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301103681,306071286601130,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,2138,1,MLIT,NODATA,36.0081,136.1642,1314.383544921875,facc_q1,28884.05226477298,dist_q1,11.22049722530683,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301103913,307061287707040,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,2343,1,MLIT,NODATA,34.6758,131.8247,619.5980215583844,facc_q0,2305.7003160434406,dist_q0,8.006733284301488,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301103921,307061287707030,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,2336,1,MLIT,NODATA,34.6072,131.7981,601.386473819641,facc_q0,14106.461505553681,dist_q0,8.006733284301488,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301103951,307061287707010,4130,413011,calibration,1,True,basin_stratified_v2,42,340,True,2321,1,MLIT,NODATA,34.5331,131.8569,426.6099783567756,facc_q0,32921.87318095491,dist_q1,9.842550583362677,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301104071,304051284407020,4130,413011,validation,1,True,basin_stratified_v2,42,365,True,1539,1,MLIT,NODATA,36.9864,137.8706,579.518117792327,facc_q0,10379.10599669218,dist_q0,47.32622557563852,47.32622557563852,dense_coverage_spatial_holdout,19,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301104701,304071284408030,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,1550,1,MLIT,Joganji River,36.7303,137.2831,373.2570265367844,facc_q0,17875.8070096661,dist_q0,7.7321760900864,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301104731,304071284408020,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,1545,1,MLIT,Joganji River,36.6031,137.3142,319.3008443065144,facc_q0,21914.99439451882,dist_q0,4.0010219649307235,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301104751,304071284408010,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,1543,1,MLIT,Joganji River,36.5756,137.3431,309.3721044537324,facc_q0,26814.84571030179,dist_q1,4.0010219649307235,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301105004,306061286611050,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,2126,1,MLIT,NODATA,34.8044,134.5606,642.4311518993193,facc_q0,5084.197501081968,dist_q0,6.947605388690382,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301105061,306061286611040,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,2122,1,MLIT,NODATA,34.8661,134.5486,604.244424912536,facc_q0,13793.226967105109,dist_q0,6.947605388690382,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301105184,306061286611030,4130,413011,excluded_insufficient_observations,1,True,basin_stratified_v2,42,3,False,2120,1,MLIT,NODATA,34.9969,134.5531,506.45785300245564,facc_q0,30559.369112899632,dist_q1,,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301105315,306031286607060,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,1924,1,MLIT,Yamato River,34.5817,135.6172,946.5867091269389,facc_q1,19789.725389656767,dist_q0,14.028776926657661,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301105355,306031286607010,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,1912,1,MLIT,Yamato River,34.5978,135.7692,794.9658024920165,facc_q0,39417.90314849704,dist_q1,14.028776926657661,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301105561,307091287712080,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,2388,1,MLIT,NODATA,34.4617,132.4939,1319.0470521808106,facc_q1,7332.932609508197,dist_q0,5.72029182489187,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301105581,307091287712050,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,2386,1,MLIT,NODATA,34.5122,132.5058,1244.0711740347056,facc_q1,17151.225523008958,dist_q0,5.72029182489187,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301105591,307091287712040,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,2381,1,MLIT,NODATA,34.5356,132.4339,1147.8631888029777,facc_q1,26591.336631217757,dist_q1,7.082229740167077,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301105714,306101286610020,4130,413011,validation,1,True,basin_stratified_v2,42,320,True,2171,1,MLIT,NODATA,35.4186,134.7894,718.9820610994753,facc_q0,33608.10816424128,dist_q1,36.65430767705112,36.65430767705112,dense_coverage_spatial_holdout,9,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301105781,304101284408060,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,1608,1,MLIT,NODATA,36.7583,136.9831,634.2459310869281,facc_q0,18174.437143749794,dist_q0,5.980810751338848,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301105821,304101284408030,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,1599,1,MLIT,NODATA,36.625,136.8922,475.0495801131691,facc_q0,34037.556478633924,dist_q1,10.185645111048343,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301106471,304111284412080,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,1649,1,MLIT,NODATA,36.4492,136.6203,734.9722104639039,facc_q0,17077.497480227732,dist_q0,4.199949761144316,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301106501,304111284412070,4130,413011,calibration,1,True,basin_stratified_v2,42,365,True,1644,1,MLIT,NODATA,36.4125,136.6314,702.275927275464,facc_q0,21020.17569402504,dist_q0,4.199949761144316,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301106595,306041286608050,4130,413011,validation,1,True,basin_stratified_v2,42,348,True,2031,1,MLIT,NODATA,34.7967,135.4225,342.0095281411838,facc_q0,17235.9101866393,dist_q0,23.849631611776907,23.849631611776907,dense_coverage_spatial_holdout,27,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301200033,304031284403160,4130,413012,calibration,1,True,basin_stratified_v2,42,365,True,1483,1,MLIT,NODATA,37.5531,138.8203,16476.6354,facc_q3,73949.5554060854,dist_q2,11.199857484045575,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
41301200041,304031284403060,4130,413012,calibration,1,True,basin_stratified_v2,42,365,True,1439,1,MLIT,NODATA,37.4481,138.8364,16063.2915,facc_q3,83143.10575762566,dist_q2,11.761552315540813,,dense_coverage_spatial_holdout,,156,39,12,0.6769067754349416,0.8947972678551755,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
